term	valence	arousal	dominance
aged	-0.730	-0.270	-0.528
agedly	-0.333	-0.708	-0.476
agedness	-0.286	-0.815	-0.370
ageism	-0.667	-0.500	-0.667
ageist	-1.000	0.667	0.611
ageless	0.667	-0.519	0.292
agelessness	0.792	-0.815	0.167
agencies	0.083	0.667	0.704
agency	-0.080	-0.408	0.166
agenda	0.062	-0.408	0.106
agent	-0.040	-0.122	0.510
agglomeration	-0.100	0.530	0.018
aggravate	-0.552	0.540	-0.072
aggravated	-0.842	0.520	-0.140
aggravates	-0.784	0.464	-0.286
aggravating	-0.486	0.467	0.280
aggravation	-0.858	0.568	0.226
aggravator	-0.667	0.958	0.952
aggregate	0.460	-0.244	0.112
aggregately	0.000	0.000	0.444
aggregation	0.166	0.034	0.388
aggregative	0.000	-0.556	0.458
aggregator	0.000	0.630	0.762
aggresive	-0.882	0.893	0.139
aggression	-0.812	0.858	0.066
aggressive	-0.750	0.898	0.296
aggressively	-0.500	0.852	0.376
aggressiveness	-0.846	0.826	0.296
aggressor	-0.708	0.896	0.646
aggrieve	-0.667	0.667	-0.500
aggrieved	-0.667	0.042	-0.625
aggrievedly	-0.667	0.611	-0.611
agh	-0.480	0.000	-0.200
aghast	-0.734	0.730	-0.072
aghhh	-0.438	0.270	-0.475
agile	0.600	0.314	0.550
agilely	1.000	1.000	0.741
agility	0.440	0.404	0.630
aging	-0.572	-0.490	-0.432
agitate	-0.400	0.592	0.186
agitated	-0.112	0.764	-0.018
agitatedly	-0.667	1.000	-0.458
agitation	-0.520	0.862	-0.106
agitator	-0.571	1.000	0.708
aglow	0.560	0.020	0.594
agnostic	-0.388	-0.208	0.148
agnostically	0.000	-0.583	0.000
agnosticism	-0.067	-0.407	0.037
ago	-0.366	-0.440	-0.192
agog	0.708	1.000	0.407
agonist	0.542	0.667	0.708
agonistic	-0.667	0.667	0.792
agonistically	-0.611	0.667	0.815
agonize	-0.667	1.000	-0.619
agonizing	-0.834	0.600	-0.320
agony	-0.834	0.550	-0.214
agoraphobia	-0.746	0.424	-0.124
agoraphobic	-1.000	-0.810	-0.875
agrarian	0.333	-0.333	0.444
agree	0.812	-0.480	0.090
agreeability	1.000	-0.476	-0.417
agreeable	0.812	0.000	0.392
agreeableness	1.000	-0.407	-0.333
agreeably	0.714	-0.571	0.375
agreed	0.594	-0.102	0.148
agreeing	0.708	-0.040	0.114
agreement	0.520	-0.120	0.472
agressive	-0.834	0.836	0.502
agribusiness	0.037	0.500	0.704
agricultural	0.372	-0.358	-0.054
agriculturalist	0.286	0.556	0.458
agriculturally	0.292	0.333	0.167
agriculture	0.355	-0.286	-0.070
agriculturist	0.625	0.524	0.519
agrobiologist	0.556	0.667	0.444
agrochemical	-0.619	0.000	0.444
agronomic	0.429	-0.381	0.458
agronomist	0.571	0.519	0.524
aground	-0.334	-0.320	-0.110
agua	0.196	-0.640	-0.128
aha	0.096	0.030	-0.166
ahead	0.416	0.040	0.346
ahem	-0.292	0.333	0.042
ahh	0.000	-0.206	-0.376
ahhh	0.124	0.034	-0.518
ahhhh	-0.242	-0.196	-0.200
ahhhhhhhh	0.104	0.298	-0.424
ahold	0.048	-0.048	0.533
ahoy	0.000	-0.006	-0.240
aid	0.774	-0.018	0.082
aide	0.448	-0.316	-0.132
aiding	0.286	0.066	0.138
aidless	-0.667	-0.667	-0.917
aids	0.122	-0.040	0.000
ail	-0.250	-0.132	-0.230
ailing	-0.812	0.036	-0.694
ailment	-0.708	0.468	-0.446
aim	-0.038	0.138	0.134
aimless	-0.700	-0.466	-0.634
aimlessly	-0.667	-0.714	-1.000
aimlessness	-0.667	-0.958	-0.905
air	0.416	-0.674	-0.146
airbag	0.020	-0.196	-0.134
airbase	0.000	0.000	0.708
airbed	0.250	-0.458	-0.037
airboat	0.083	0.704	0.000
airborne	0.084	0.038	-0.230
airbrush	0.667	0.630	0.042
aircraft	0.292	0.288	0.382
aircraftman	0.000	0.667	-0.292
aircraftsman	0.000	0.619	0.458
aircrew	0.048	0.667	0.625
airdrop	0.037	0.889	0.571
airfare	-0.238	0.000	0.000
airfield	0.202	0.300	0.290
airflow	0.571	0.667	0.148
airforce	0.667	0.667	1.000
airframe	0.083	0.000	0.500
airfreight	0.000	0.667	0.500
airhead	-0.458	-0.038	-0.448
airily	0.375	0.333	-0.222
airiness	0.542	-0.852	-0.278
airless	-0.667	-0.833	-0.444
airlift	0.146	0.244	0.284
airline	0.300	-0.036	0.376
airliner	0.334	0.554	0.294
airlock	-0.204	0.040	-0.106
airmail	0.667	0.667	0.095
airman	0.174	0.432	0.442
airmanship	1.000	0.667	0.667
airplane	0.438	0.404	0.416
airplay	0.583	0.667	0.524
airport	0.458	0.368	0.364
airpower	0.667	0.889	1.000
airproof	0.667	-0.667	0.292
airs	0.166	-0.608	-0.260
airshaft	-0.238	-0.267	0.000
airship	0.084	-0.056	0.058
airshow	0.667	1.000	0.571
airsick	-0.667	0.611	-0.667
airsickness	-0.963	0.667	-0.889
airspace	0.124	0.020	0.280
airspeed	0.166	0.560	0.088
airstream	0.500	0.667	0.167
airstrike	-0.704	1.000	0.600
airstrip	0.100	0.380	0.298
airtight	-0.042	-0.238	0.140
airtime	0.600	0.667	0.375
airwave	0.000	0.429	0.000
airway	0.276	0.170	-0.036
airwoman	0.667	0.667	0.370
airworthiness	0.583	-0.667	0.519
airworthy	0.963	0.048	0.750
airy	0.611	0.238	-0.259
aisle	-0.124	-0.556	-0.434
ait	-0.230	-0.220	-0.196
ajar	-0.080	-0.174	-0.108
aka	-0.082	-0.284	-0.298
akimbo	0.000	0.593	0.250
akin	0.278	-0.314	0.046
alabaster	0.084	-0.192	-0.110
alacrity	0.708	1.000	0.556
alamo	-0.542	0.000	0.833
alarm	-0.518	0.764	0.396
alarmclock	-0.190	1.000	0.333
alarmed	-0.624	0.644	-0.016
alarming	-0.592	0.780	0.170
alarmism	-0.667	0.963	0.238
alarmist	-0.667	0.952	0.037
alas	0.142	-0.380	-0.442
alb	0.042	-0.240	-0.146
albacore	0.037	0.000	0.037
albanian	0.000	0.000	0.370
albatross	0.000	-0.110	0.054
albeit	0.000	0.000	0.000
albinism	0.000	-0.333	-0.048
albino	0.000	-0.520	-0.284
album	0.270	-0.302	-0.094
alchemic	0.667	0.417	0.625
alchemically	0.048	0.500	0.417
alchemist	0.389	0.667	0.667
alchemistic	0.000	0.619	0.571
alchemize	0.125	0.667	0.630
alchemy	0.082	0.166	0.386
alcohol	-0.354	0.334	-0.246
alcoholic	-0.694	0.376	-0.278
alcoholism	-0.878	0.558	-0.186
alcove	-0.020	-0.320	-0.288
alderman	0.100	-0.082	0.382
ale	0.060	-0.100	-0.284
alehouse	0.048	0.667	0.000
alert	-0.042	0.640	0.296
alertly	0.917	0.933	0.889
alertness	-0.250	0.750	0.500
alerts	-0.326	0.608	0.346
alfalfa	0.092	-0.500	-0.378
alfresco	0.667	0.333	0.000
algae	0.000	-0.667	-0.375
algebra	-0.120	-0.320	0.130
algebraic	0.062	-0.176	-0.118
algebraically	0.000	-0.519	0.583
algorithm	-0.104	-0.212	0.118
algorithmic	0.200	0.667	0.708
alias	0.082	-0.294	-0.334
alibi	-0.208	0.056	0.112
alien	-0.180	0.230	-0.018
alienability	0.000	0.000	0.250
alienable	0.000	0.000	-0.074
alienate	-0.506	0.000	0.046
alienated	-0.180	-0.154	0.118
alienation	-0.244	0.060	-0.255
alienator	-0.778	0.630	0.593
alienist	-0.667	0.667	0.458
alight	0.334	0.314	0.210
align	0.312	-0.272	0.254
aligned	0.166	-0.450	0.106
aligner	0.583	0.667	0.476
alignment	0.286	-0.176	0.366
alike	0.306	-0.654	-0.112
alikeness	0.292	-0.533	0.000
alimentation	0.578	-0.116	0.081
alimony	0.224	-0.046	-0.072
aliquot	-0.120	-0.380	-0.192
alive	0.511	0.274	0.462
alkali	-0.020	-0.300	-0.184
alkaline	0.286	-0.375	0.292
alkalinity	0.000	-0.889	0.095
alkalinize	0.611	0.611	0.667
alkalization	0.667	-0.333	0.519
alkalize	0.667	-0.250	0.500
alkaloid	0.000	0.407	0.143
alkaloids	-0.134	0.124	-0.196
all	0.000	0.000	0.407
allay	-0.166	-0.188	-0.204
allegation	0.156	0.156	0.216
allege	-0.164	-0.036	0.174
allegeable	0.000	-0.667	0.125
alleged	-0.270	0.044	0.040
allegedly	-0.333	-0.037	-0.333
allegiance	0.834	-0.204	0.500
allegiant	1.000	-0.542	0.708
allegoric	0.000	-0.417	0.250
allegorical	0.034	0.116	0.196
allegorically	0.000	-0.583	0.222
allegorist	0.593	-0.185	0.458
allegoristic	0.037	-0.167	0.143
allegorize	0.000	-0.481	0.417
allegory	0.230	0.160	0.018
allegro	0.270	0.254	-0.094
allergen	-0.722	0.556	-0.458
allergenic	-0.667	0.000	-0.458
allergic	-0.730	0.098	-0.454
allergies	-0.667	0.000	-0.630
allergist	0.000	0.667	0.917
allergy	-0.408	0.212	-0.222
alleviate	0.738	-0.460	0.056
alleviation	0.470	-0.600	-0.018
alleviative	0.741	-0.619	0.048
alleviator	0.708	-0.619	0.571
alley	-0.306	0.000	-0.290
alleyway	-0.286	-0.058	-0.236
alliance	0.392	-0.054	0.538
allied	0.428	-0.510	0.284
allies	0.667	0.481	0.667
alligator	-0.292	0.408	0.290
alliterate	0.381	0.333	0.333
alliteration	0.407	0.286	0.250
alliterative	0.667	0.095	0.167
alliteratively	0.333	0.600	0.208
alliterativeness	0.333	0.074	0.125
allo	0.000	0.000	0.000
allocate	0.346	-0.076	0.344
allocation	0.208	-0.224	0.358
allocative	0.000	-0.667	0.375
allocator	0.571	0.667	0.667
allot	0.244	-0.038	0.232
allotment	0.200	-0.220	0.280
allow	0.396	-0.142	0.076
allowable	0.396	0.000	0.122
allowably	0.208	-0.593	0.167
allowance	0.346	-0.236	0.182
allowed	0.460	-0.280	0.310
alloy	0.166	-0.114	0.186
allsmiles	0.572	0.056	-0.140
allspice	0.286	-0.667	0.000
allstar	0.150	0.034	0.108
alltime	0.200	-0.124	0.226
allude	0.000	0.381	0.481
allure	0.608	0.170	0.372
allurement	0.667	0.667	0.292
alluring	0.674	0.490	0.686
alluringness	0.667	0.667	0.238
allusion	-0.120	-0.384	-0.076
allusive	0.333	0.333	0.500
allusively	0.083	0.542	0.333
allusiveness	0.593	-0.667	0.417
alluvial	-0.354	-0.020	-0.018
ally	0.584	-0.360	0.376
almanac	0.376	-0.609	-0.176
almightily	1.000	0.333	1.000
almightiness	1.000	0.048	1.000
almighty	0.876	0.748	0.958
almond	0.396	-0.634	-0.372
almonds	0.630	-0.625	0.000
almost	-0.072	-0.258	0.032
alms	0.750	-0.292	-0.619
almsgiver	0.667	-0.292	0.407
aloft	0.542	-0.254	0.400
aloha	0.396	-0.120	-0.118
alone	-0.334	-0.666	-0.568
aloneness	-0.333	-1.000	-0.476
along	0.206	-0.222	-0.066
alongside	-0.084	-0.334	-0.306
aloof	-0.622	-0.154	-0.396
aloofness	-0.667	-1.000	-0.259
alopecia	-0.667	-0.625	-0.333
aloud	-0.084	0.426	0.500
alpaca	0.417	-0.630	-0.476
alpha	0.416	-0.320	0.510
alphabet	0.124	-0.592	0.344
alphabetic	0.000	0.000	0.074
alphabetical	0.074	-0.408	0.070
alphabetically	0.000	-0.667	0.048
alphabetization	0.519	-0.593	0.250
alphabetize	0.238	0.500	0.370
alphabetizer	0.167	0.667	0.296
alphanumeric	0.000	0.000	0.250
alphanumerical	0.000	-0.444	0.519
alpine	0.188	-0.326	-0.052
alps	0.952	-0.333	0.292
already	0.000	-0.306	-0.104
alreadyyyyy	0.184	0.434	-0.298
alright	0.172	-0.236	0.054
alrighty	0.375	0.667	-0.208
also	0.000	0.000	0.000
alt	0.000	0.000	0.000
altar	0.595	-0.425	0.198
altarpiece	0.667	-1.000	0.167
alter	-0.334	0.388	0.308
alterability	0.000	0.000	0.185
alterable	0.667	0.333	0.292
alterably	0.000	0.000	-0.222
alteration	-0.666	0.596	0.218
altercate	-0.667	0.667	0.722
altercation	-0.660	0.612	0.000
altered	-0.490	0.530	0.000
alternate	0.250	-0.274	0.178
alternately	0.000	0.667	0.000
alternating	-0.040	-0.012	0.084
alternation	0.000	0.667	0.000
alternative	0.256	-0.254	0.262
alternatively	0.000	0.000	0.125
alternativeness	0.333	0.074	0.524
alternator	0.095	0.667	0.185
although	-0.066	-0.038	-0.108
altimeter	0.230	0.020	0.160
altitude	0.416	-0.036	0.472
altitudinal	0.000	0.000	0.042
alto	0.312	-0.192	0.460
altogether	0.666	-0.352	0.288
altruism	1.000	0.143	0.208
altruist	1.000	0.259	0.238
altruistic	1.000	-0.238	0.333
altruistically	1.000	-0.296	-0.238
alum	0.000	0.000	0.037
aluminum	-0.102	-0.440	-0.132
alumna	0.556	-0.593	0.222
alumnae	0.667	-0.556	0.125
alumni	0.100	-0.066	0.112
alumnus	0.266	-0.264	-0.156
alveolar	-0.062	-0.038	-0.266
always	0.111	0.000	0.000
alzheimer	-1.000	-0.625	-0.905
alzheimers	-0.612	0.036	-0.362
am	0.000	0.000	0.000
amalgam	-0.124	-0.334	0.020
amalgamate	0.571	0.667	0.625
amalgamated	0.667	0.667	0.476
amalgamation	-0.188	-0.060	0.062
amalgamative	0.667	0.524	0.481
amalgamator	0.042	0.667	0.619
amaretto	0.086	0.102	-0.250
amass	0.104	-0.070	-0.070
amateur	-0.062	0.000	-0.182
amateurish	-0.667	-0.333	-0.708
amateurishly	-0.611	0.542	-0.667
amateurishness	-0.667	-0.389	-0.667
amateurism	-0.167	-0.333	-0.667
amaze	0.792	0.686	0.566
amazed	0.592	0.558	0.066
amazedly	0.815	0.611	-0.167
amazedness	0.654	0.744	0.020
amazement	0.500	0.600	0.278
amazing	0.812	0.674	0.698
amazingly	0.836	0.530	0.840
amazon	0.667	0.400	1.000
ambassador	0.302	0.058	0.834
ambassadorial	0.556	-0.542	0.917
ambassadorship	0.704	-0.667	0.667
amber	0.270	-0.384	-0.262
ambiance	0.667	-0.905	0.037
ambidexterity	1.000	0.667	0.905
ambidexterous	0.708	0.000	0.476
ambidextrous	0.667	0.000	0.458
ambidextrously	0.667	0.667	0.429
ambidextrousness	0.708	0.190	0.708
ambience	0.470	-0.288	-0.148
ambient	0.250	-0.280	0.164
ambiguity	-0.672	-0.080	-0.260
ambiguous	-0.470	-0.076	-0.284
ambiguously	-0.333	-0.571	-0.333
ambiguousness	-0.333	-0.667	-0.524
ambit	-0.042	-0.240	-0.228
ambition	0.020	0.608	0.322
ambitionless	-0.667	-1.000	-0.444
ambitious	-0.032	0.642	0.434
ambitiously	0.708	0.667	0.750
ambitiousness	0.667	0.667	0.917
ambivalence	-0.417	-0.667	-0.444
ambivalent	0.020	-0.192	-0.036
amble	0.333	-0.333	-0.208
ambler	0.042	0.667	-0.074
ambrosia	0.142	-0.096	-0.040
ambrosial	1.000	-0.238	0.143
ambulance	0.000	0.500	0.218
ambulant	0.571	0.667	0.259
ambulate	0.037	0.667	0.208
ambulation	0.556	1.000	0.259
ambulatory	0.630	0.583	0.083
ambush	-0.438	0.660	0.000
ambusher	-0.667	1.000	0.958
ameliorate	0.540	0.096	0.494
amen	0.562	-0.636	0.084
amenability	0.833	-0.333	0.417
amenable	-0.104	-0.180	-0.188
amenably	0.600	-0.571	-0.375
amend	0.376	-0.188	0.316
amendable	0.667	-0.481	0.185
amendment	0.062	-0.082	0.212
amends	0.280	-0.268	0.034
amenity	0.500	-0.346	0.148
americanize	0.000	0.667	0.444
amethyst	0.244	-0.188	0.034
amiability	1.000	-0.667	0.000
amiable	0.694	-0.420	-0.034
amiableness	1.000	-0.524	-0.208
amiably	0.889	-0.958	0.542
amicability	0.722	-0.571	-0.286
amicable	0.750	-0.340	0.014
amicableness	1.000	-0.630	-0.250
amicably	0.889	-0.519	0.375
amid	0.010	-0.320	-0.488
amidst	-0.020	-0.408	-0.160
amigo	0.952	0.048	0.381
amigos	0.708	-0.370	0.000
amino	0.102	-0.196	-0.134
amiss	-0.667	0.556	-0.444
ammo	-0.354	0.530	0.242
ammonia	-0.416	0.174	-0.182
ammonite	0.000	-0.963	0.000
ammonium	-0.292	-0.208	-0.264
ammunition	-0.324	0.270	0.334
amnesia	-0.408	-0.340	-0.384
amnesiac	-0.667	-0.619	-0.917
amnesic	-0.667	-0.542	-0.630
amnesty	0.102	-0.098	0.628
amniotic	0.000	-0.889	-0.185
amoeba	-0.048	0.000	-0.667
amoebae	-0.333	-0.800	-0.458
amoebic	-0.708	0.000	-0.286
amok	-0.667	1.000	-0.296
among	0.064	-0.296	-0.034
amongst	-0.034	-0.062	-0.172
amoral	-0.667	0.000	-0.074
amorality	-0.667	-0.444	-0.292
amorous	0.688	0.340	0.272
amorously	0.944	0.857	0.417
amorousness	0.905	0.667	0.407
amorphous	-0.346	-0.196	-0.302
amorphously	-0.286	-0.667	-0.741
amorphousness	-0.381	-0.875	-0.583
amortization	0.184	-0.018	0.044
amount	0.124	-0.156	0.298
amour	0.730	-0.040	0.304
amoxicillin	0.500	0.000	0.000
amp	-0.122	-0.214	-0.250
amperage	0.000	0.571	0.542
ampersand	-0.040	-0.104	-0.034
amphetamine	-0.667	1.000	0.750
amphetamines	-0.734	0.334	0.052
amphibian	-0.146	-0.286	-0.052
amphibious	-0.042	-0.308	-0.110
amphibiously	0.000	0.111	0.037
amphibiousness	0.000	0.000	0.000
amphitheater	0.306	-0.040	0.090
ample	0.488	-0.302	0.438
ampleness	0.667	0.000	0.286
amplification	0.380	0.354	0.646
amplifier	0.048	0.667	0.583
amplify	0.354	0.470	0.654
amplitude	0.388	-0.122	0.384
amply	0.562	-0.138	0.532
amputate	-0.816	0.320	0.018
amputation	-0.800	0.510	-0.034
amputee	-0.571	-0.389	-0.630
amuck	-0.230	0.204	-0.358
amulet	0.562	-0.480	0.260
amusable	0.630	0.296	-0.286
amuse	0.624	0.368	0.328
amused	0.884	0.694	0.192
amusedly	0.762	0.625	0.000
amusement	0.858	0.674	0.606
amuser	0.524	0.667	0.375
amusing	0.920	0.658	0.264
ana	0.082	-0.400	-0.372
anabolic	0.619	0.708	0.857
anabolism	0.667	0.625	0.444
anachronism	-0.333	-0.083	-0.619
anachronistic	-0.556	-0.593	-0.292
anachronistically	0.000	0.000	0.000
anachronous	-0.667	-0.056	-0.481
anaconda	-0.708	0.660	0.080
anaerobia	-0.375	-0.958	0.000
anaerobic	-0.333	-0.333	0.296
anaesthesia	-0.300	-0.566	-0.054
anaesthetic	-0.102	-0.464	0.018
anaesthetize	-0.381	-0.952	0.815
anagram	0.104	-0.346	-0.102
anagrammatic	0.000	0.600	0.222
anagrammatically	0.000	0.667	0.125
anal	-0.334	0.596	-0.332
analgesia	0.667	-1.000	-0.458
analgesic	-0.166	-0.358	-0.118
analog	0.000	0.000	0.037
analogical	0.556	-0.667	0.375
analogically	0.000	-0.333	0.000
analogism	0.000	0.000	0.407
analogist	0.083	0.667	0.519
analogize	0.444	0.667	0.481
analogous	0.062	-0.460	0.000
analogously	0.000	0.000	0.593
analogue	0.140	-0.360	-0.108
analogy	0.020	-0.266	0.018
analyses	0.667	-0.667	0.667
analysis	0.458	-0.104	0.410
analyst	0.208	-0.170	0.510
analytic	0.330	0.042	0.268
analytical	0.250	-0.352	0.600
analytically	0.625	0.417	0.625
analyzability	0.524	-0.481	0.407
analyzable	0.667	0.125	0.667
analyze	0.334	-0.076	0.420
analyzed	0.048	0.143	0.625
analyzer	0.250	0.112	0.708
anamorphic	0.000	0.000	0.000
anamorphous	-0.074	0.000	-0.333
anaphylactic	-0.244	0.176	0.000
anaphylaxis	-1.000	0.857	-0.625
anarchic	-0.667	0.667	0.704
anarchical	-0.704	0.667	0.500
anarchically	-0.714	0.667	-0.250
anarchism	-0.750	0.608	0.246
anarchist	-0.592	0.400	0.518
anarchistic	-0.667	0.667	0.778
anarchize	-0.667	1.000	0.556
anarchy	-0.708	0.510	0.240
anastomosis	-0.250	-0.060	-0.020
anathema	-0.428	-0.020	0.038
anatomic	0.124	-0.116	0.092
anatomical	0.000	-0.500	0.048
anatomically	0.000	-0.852	0.200
anatomist	0.000	0.095	0.667
anatomization	0.000	0.333	0.444
anatomize	0.000	0.625	0.630
anatomy	0.124	-0.220	0.142
ancestor	0.184	-0.224	0.188
ancestral	0.280	-0.038	0.500
ancestrally	0.042	-0.750	0.048
ancestress	0.000	-0.667	0.292
ancestry	0.416	0.038	0.434
anchor	0.040	-0.432	0.128
anchorage	0.000	-0.350	0.278
anchorless	-0.667	-0.370	-0.667
anchorman	0.524	0.667	0.667
anchorwoman	0.381	0.667	0.708
anchovies	-0.222	0.000	0.000
anchovy	-0.333	0.000	0.000
ancient	-0.160	-0.566	-0.122
anciently	0.000	-0.375	0.000
ancientness	0.286	-0.704	0.000
ancillary	-0.102	-0.116	-0.444
and	0.000	0.000	0.000
androgen	-0.490	0.046	0.054
androgenic	0.037	0.667	0.481
androgynous	0.000	0.000	0.000
androgyny	0.048	0.000	0.000
android	0.326	-0.128	0.000
anecdotal	0.000	0.037	-0.185
anecdote	0.166	0.058	0.000
anecdotic	-0.278	-0.667	-0.296
anecdotist	0.042	0.667	0.542
anemia	-0.624	-0.346	-0.380
anemic	-0.666	-0.442	-0.690
anemone	0.104	0.076	-0.346
anesthesia	-0.270	-0.568	-0.212
anesthesiologist	-0.162	-0.552	0.052
anesthesiology	0.476	0.370	0.667
anesthetic	-0.300	-0.472	-0.036
anesthetically	-0.278	-0.963	-0.296
anesthetist	0.190	-0.583	0.667
anesthetization	-0.292	-0.778	-0.833
anesthetize	-0.571	-1.000	-0.792
aneurism	-0.778	0.333	-0.810
aneurysm	-0.770	0.380	0.072
anew	0.542	-0.284	-0.230
angel	0.812	-0.684	0.408
angelfish	0.667	-0.571	-0.111
angelic	0.656	-0.404	0.336
angelical	1.000	-0.926	0.125
angelically	0.917	-0.333	0.250
anger	-0.666	0.730	0.314
angered	-0.976	0.538	0.094
angermanagement	-0.480	0.264	-0.036
angina	-0.540	0.260	-0.072
angiogram	-0.306	0.040	-0.070
angiograph	0.133	-0.593	0.370
angiography	-0.244	0.072	0.040
angioplasty	0.667	0.667	0.667
angle	0.041	-0.170	0.059
angled	0.000	0.259	0.042
anglicism	0.000	0.000	0.125
anglicize	0.000	0.571	0.611
angling	0.250	-0.184	0.000
anglomaniac	-0.333	0.333	0.417
anglophile	0.667	0.000	0.333
angora	0.058	-0.150	-0.190
angriest	-0.812	0.784	-0.140
angrily	-0.963	1.000	-0.476
angriness	-0.889	1.000	0.143
angry	-0.756	0.660	0.208
angrytweet	-0.470	0.288	-0.058
angst	-0.666	0.776	-0.334
anguish	-0.694	0.584	-0.470
anguished	-0.730	0.440	-0.386
angular	-0.102	-0.438	-0.112
angularity	-0.250	0.048	0.000
angularly	0.000	-0.593	0.000
angulated	-0.333	0.333	0.111
angulation	0.000	0.667	0.222
anhydrous	-0.088	-0.270	-0.290
animal	0.042	0.020	0.026
animalism	0.000	-0.370	-0.458
animalist	0.000	0.429	0.250
animalistic	-0.381	0.667	0.111
animalization	-0.611	0.667	-0.667
animalize	-0.375	0.667	-0.667
animate	0.654	0.431	0.270
animated	0.646	0.352	0.076
animatedly	0.667	1.000	0.444
animation	0.776	0.500	0.098
animator	0.704	0.714	0.556
animism	0.000	0.048	0.111
animosity	0.020	0.448	0.090
animus	0.396	0.352	-0.068
ankle	0.000	-0.452	-0.532
anklebone	0.000	0.000	-0.333
anklet	-0.180	-0.448	-0.396
annals	-0.146	0.220	-0.152
annex	0.188	-0.300	-0.084
annexable	0.278	-0.333	0.444
annexation	-0.316	0.000	0.110
annexe	0.168	-0.300	-0.216
annihilate	-0.770	0.836	0.362
annihilated	-0.840	0.520	-0.352
annihilation	-0.918	0.600	0.182
annihilationist	-0.667	0.667	0.857
annihilative	-1.000	0.958	1.000
annihilator	-1.000	1.000	0.952
anniversary	0.760	0.540	0.446
annotate	0.184	-0.062	-0.118
annotation	0.208	-0.060	0.238
annotative	0.185	0.667	0.143
annotator	0.000	0.667	0.593
announce	0.388	0.236	0.222
announced	0.095	0.593	0.556
announcement	0.458	-0.018	-0.036
announcer	0.204	0.140	0.464
annoy	-0.812	0.530	-0.428
annoyance	-0.666	0.436	-0.316
annoyed	-0.792	0.566	-0.310
annoyer	-0.952	0.667	-0.542
annoyin	-0.480	0.146	-0.296
annoying	-0.836	0.706	-0.304
annoyingness	-0.722	0.583	-0.417
annoys	-0.708	0.556	-0.130
annual	0.104	-0.528	0.000
annualize	0.000	-0.056	0.593
annually	0.000	-0.667	0.000
annuity	0.042	-0.392	0.054
annul	-0.500	-0.104	-0.272
annular	-0.380	-0.230	-0.176
annullable	-0.667	-0.619	-0.333
annulment	-0.694	-0.250	-0.106
annulus	-0.084	-0.240	-0.248
annunciate	0.200	0.500	0.542
annunciation	0.556	0.000	0.519
anode	0.074	0.000	0.267
anodize	0.000	-0.571	0.458
anoint	0.667	0.286	0.619
anointed	0.000	-0.264	0.158
anointer	0.571	-0.200	0.429
anointing	0.306	-0.300	0.094
anointment	0.500	-0.375	0.476
anomalism	-0.333	0.000	-0.208
anomalistic	-0.333	0.375	0.000
anomalous	-0.438	-0.040	-0.154
anomalously	-0.148	0.000	-0.208
anomaly	-0.624	0.076	-0.192
anon	-0.042	-0.292	-0.404
anonymity	-0.062	-0.490	-0.140
anonymous	-0.208	-0.418	-0.138
anonymously	0.000	-0.133	-0.429
anorexia	-1.000	-0.333	-0.926
anorexic	-0.680	0.236	-0.510
another	-0.100	-0.318	0.000
answer	0.074	-0.254	0.322
answerability	0.667	-0.111	0.667
answerable	0.416	-0.038	0.500
answerably	0.000	0.000	0.333
answerer	0.333	0.593	0.500
answering	0.368	0.000	0.214
answerless	-0.667	-0.815	-0.571
ant	-0.104	-0.568	-0.568
antacid	0.481	-0.333	0.083
antagonism	-0.552	0.236	0.048
antagonist	-0.520	0.230	0.400
antagonistic	-0.408	0.208	0.130
antagonistically	-0.762	0.667	0.792
antagonize	-0.542	0.326	0.258
antarctic	0.000	-1.000	0.000
ante	-0.104	-0.360	-0.166
anteater	0.000	0.667	-0.095
antebellum	-0.208	-0.667	0.000
antecede	0.042	0.667	0.625
antecedence	0.000	-0.571	0.417
antecedent	-0.146	0.102	0.132
antechamber	0.074	-0.667	0.208
antelope	0.084	0.020	0.000
antenna	0.042	-0.346	-0.284
antennae	0.000	-0.067	0.000
antepartum	0.000	-0.667	-0.556
anterior	0.020	-0.510	-0.276
anteroom	0.000	-0.722	-0.190
anthem	0.560	-0.314	0.458
anthill	-0.346	0.156	-0.246
anthological	0.667	-0.148	0.333
anthologist	0.542	-0.667	0.458
anthologize	0.667	0.667	0.458
anthology	-0.324	-0.188	0.074
anthrax	-0.624	0.460	0.000
anthropic	0.000	0.000	0.042
anthropocentric	-0.048	0.000	0.333
anthropogenesis	0.000	0.000	0.250
anthropogenic	-0.259	0.000	0.000
